Sector,Subsector,Primary Property Type - Self Selected,Largest Property Use Type,Property GFA - Self-Reported (m²),Number of Buildings,Electricity Use - Grid Purchase (GJ),Natural Gas Use (GJ),Other_Fuels_GJ,District_Energy_GJ,Has_NaturalGas,Has_Electricity,Total (Location-Based) GHG Emissions (Metric Tons CO2e)
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,1482.6,1,2610.3,1406.0,0.0,0.0,1,1,96.76
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,260.1,1,28.5,141.3,0.0,0.0,1,1,7.38
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,325.2,1,3.8,93.9,0.0,0.0,1,1,4.76
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,153.3,1,64.8,,0.0,0.0,0,1,0.65
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,275.0,1,102.4,,0.0,0.0,0,1,1.02
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,236.9,1,288.9,20.9,0.0,0.0,1,1,3.94
Municipal,Municipality,Library,Library,9807.7,1,5000.9,4437.7,0.0,0.0,1,1,273.03
Municipal,Municipality,Other - Recreation,Other - Recreation,185.8,1,20.5,,0.0,0.0,0,1,0.2
Municipal,Municipality,Other - Recreation,Other - Recreation,445.9,1,51.5,,0.0,0.0,0,1,0.51
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,585.3,1,247.6,386.7,0.0,0.0,1,1,21.91
Municipal,Municipality,Fire Station,Fire Station,622.5,1,183.8,457.6,0.0,0.0,1,1,24.83
Municipal,Municipality,Fire Station,Fire Station,891.9,1,302.6,710.7,0.0,0.0,1,1,38.74
Municipal,Municipality,Fire Station,Fire Station,830.0,1,358.7,743.7,0.0,0.0,1,1,40.96
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,6977.0,1,6573.2,9170.3,0.0,0.0,1,1,526.59
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,2424.8,1,1071.2,1730.6,0.0,0.0,1,1,97.68
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,3335.2,1,2386.7,1506.9,0.0,0.0,1,1,99.6
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,5184.0,1,4516.5,8961.2,0.0,0.0,1,1,495.52
Municipal,Municipality,Indoor Arena,Indoor Arena,3214.4,1,517.4,2365.0,0.0,0.0,1,1,124.03
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,9959.2,1,7090.7,9002.6,0.0,0.0,1,1,523.34
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,2666.3,1,1295.1,1416.1,0.0,0.0,1,1,84.12
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1672.3,1,715.9,1336.4,0.0,0.0,1,1,74.32
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,5635.3,1,5031.5,6655.3,0.0,0.0,1,1,384.78
Municipal,Municipality,Office,Office,14710.1,1,7128.8,1591.2,0.0,0.0,1,1,151.26
Municipal,Municipality,Office,Office,13429.8,1,7974.5,10223.5,0.0,0.0,1,1,593.53
Municipal,Municipality,Museum,Museum,250.8,1,26.8,129.2,0.0,0.0,1,1,6.76
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,195.1,1,94.2,,0.0,0.0,0,1,0.94
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,139.4,1,59.0,,0.0,0.0,0,1,0.59
Municipal,Municipality,Performing Arts,Performing Arts,5196.5,1,3717.1,4439.0,0.0,0.0,1,1,260.26
Municipal,Municipality,Library,Library,761.8,1,573.1,164.4,0.0,0.0,1,1,13.99
Municipal,Municipality,Library,Library,1924.0,1,1770.8,911.8,0.0,0.0,1,1,63.53
Municipal,Municipality,Library,Library,1124.1,1,279.2,550.2,0.0,0.0,1,1,30.45
Municipal,Municipality,Fire Station,Fire Station,1421.4,1,925.9,1382.3,0.0,0.0,1,1,78.73
Municipal,Municipality,Fire Station,Fire Station,562.1,1,263.2,578.6,0.0,0.0,1,1,31.71
Municipal,Municipality,Fire Station,Fire Station,548.1,1,261.6,504.3,0.0,0.0,1,1,27.96
Municipal,Municipality,Other - Recreation,Other - Recreation,9250.3,1,1251.2,8091.7,0.0,0.0,1,1,419.16
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,165.5,1,70.0,,0.0,0.0,0,1,0.7
Municipal,Municipality,Other - Public Services,Other - Public Services,130.1,1,957.4,,0.0,0.0,0,1,9.57
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,3474.6,1,3215.9,4390.4,0.0,0.0,1,1,252.8
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,6842.3,1,6378.5,6836.4,0.0,0.0,1,1,407.35
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,3307.4,1,2812.8,4295.7,0.0,0.0,1,1,244.01
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,473.8,1,431.2,238.5,0.0,0.0,1,1,16.3
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,3725.4,1,3980.3,5028.2,0.0,0.0,1,1,292.5
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,2805.7,1,2324.9,2407.6,0.0,0.0,1,1,144.24
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1881.3,1,2261.7,2644.9,0.0,0.0,1,1,155.54
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,2016.0,1,203.3,949.4,0.0,0.0,1,1,49.75
Municipal,Municipality,Police Station,Police Station,1364.9,1,810.9,400.3,0.0,0.0,1,1,28.22
Municipal,Municipality,Fire Station,Fire Station,686.9,1,264.2,127.0,0.0,0.0,1,1,9.02
Municipal,Municipality,Library,Library,389.9,1,222.5,516.2,0.0,0.0,1,1,28.17
Municipal,Municipality,Other - Public Services,Other - Public Services,604.0,1,127.4,258.0,0.0,0.0,1,1,14.24
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,930.0,1,288.2,175.7,0.0,0.0,1,1,11.71
Municipal,Municipality,Other - Public Services,Other - Public Services,0.9,1,2428.2,,0.0,0.0,0,1,24.28
Municipal,Municipality,Museum,Museum,697.0,1,235.9,337.9,0.0,0.0,1,1,19.34
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,3944.9,1,4224.8,571.3,0.0,0.0,1,1,70.96
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,965.9,1,338.1,394.4,0.0,0.0,1,1,23.2
Municipal,Municipality,Other - Public Services,Other - Public Services,718.0,1,107.0,577.5,0.0,0.0,1,1,30.09
Municipal,Municipality,Other - Public Services,Other - Public Services,321.0,1,63.7,,0.0,0.0,0,1,0.64
Municipal,Municipality,Office,Office,199.9,1,20.6,76.5,0.0,0.0,1,1,4.05
Municipal,Municipality,Other - Public Services,Other - Public Services,669.0,1,134.0,255.8,0.0,0.0,1,1,14.2
Municipal,Municipality,Fire Station,Fire Station,483.9,1,186.8,209.1,0.0,0.0,1,1,12.37
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,3799.9,1,2509.8,662.8,0.0,0.0,1,1,58.41
Municipal,Municipality,Library,Library,199.9,1,28.5,90.2,0.0,0.0,1,1,4.82
Municipal,Municipality,Stadium (Closed),Indoor Arena,3409.5,1,2062.9,2588.5,0.0,0.0,1,1,150.72
Municipal,Municipality,Other,Other - Public Services,65.0,1,131.6,1.6,0.0,0.0,1,1,1.4
Municipal,Municipality,Fire Station,Fire Station,464.5,1,153.7,393.8,0.0,0.0,1,1,21.33
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,48.3,1,350.4,,0.0,0.0,0,1,3.5
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,1114.8,1,4475.3,195.6,0.0,0.0,1,1,54.59
Municipal,Municipality,Office,Office,1630.4,1,625.2,487.7,0.0,0.0,1,1,30.76
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,63.2,1,558.9,,0.0,0.0,0,1,5.59
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,119.8,1,687.2,94.1,0.0,0.0,1,1,11.6
Municipal,Municipality,Other - Public Services,Other - Public Services,185.8,1,38.1,285.2,0.0,0.0,1,1,14.71
Municipal,Municipality,Library,Library,464.5,1,112.3,188.2,0.0,0.0,1,1,10.58
Municipal,Municipality,Other - Public Services,Other - Public Services,557.4,1,92.9,471.5,0.0,0.0,1,1,24.62
Municipal,Municipality,Other,Other - Public Services,18.6,1,89.7,,0.0,0.0,0,1,0.9
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,95.7,1,96.6,,0.0,0.0,0,1,0.97
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,41.8,1,111.0,,0.0,0.0,0,1,1.11
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,3251.0,1,1971.5,2400.6,0.0,0.0,1,1,140.36
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,534.9,1,142.4,379.1,0.0,0.0,1,1,20.47
Municipal,Municipality,Other - Public Services,Other - Public Services,482.9,1,71.8,777.8,0.0,0.0,1,1,39.8
Municipal,Municipality,Office,Office,436.9,1,70.6,466.5,0.0,0.0,1,1,24.15
Municipal,Municipality,Office,Office,0.9,1,132.8,,0.0,0.0,0,1,1.33
Municipal,Municipality,Fire Station,Fire Station,200.9,1,77.7,219.0,0.0,0.0,1,1,11.78
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,917.0,1,369.6,1019.7,0.0,0.0,1,1,54.94
Municipal,Municipality,Other - Recreation,Heated Swimming Pool,108.0,1,133.7,245.2,0.0,0.0,1,1,13.66
Municipal,Municipality,Office,Office,0.9,1,203.2,,0.0,0.0,0,1,2.03
Municipal,Municipality,Fire Station,Fire Station,471.0,1,149.3,388.5,0.0,0.0,1,1,21.02
Municipal,Municipality,Other - Public Services,Other - Public Services,836.1,1,110.1,,45.0,0.0,0,1,3.85
Municipal,Municipality,Office,Office,55.7,1,175.9,,0.0,0.0,0,1,1.76
Municipal,Municipality,Other - Recreation,Heated Swimming Pool,209.0,1,55.6,593.5,0.0,0.0,1,1,30.38
Municipal,Municipality,Other - Public Services,Other - Public Services,376.3,1,62.8,666.1,0.0,0.0,1,1,34.1
Municipal,Municipality,Fire Station,Fire Station,387.4,1,100.9,262.9,0.0,0.0,1,1,14.22
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1457.7,1,394.7,227.6,0.0,0.0,1,1,15.39
Municipal,Municipality,Office,Office,838.9,1,223.2,1280.8,0.0,0.0,1,1,66.6
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,3308.3,1,1851.3,2151.3,0.0,0.0,1,1,126.63
Municipal,Municipality,Office,Office,13.0,1,30.8,,0.0,0.0,0,1,0.31
Municipal,Municipality,Library,Library,2001.1,1,171.5,376.7,0.0,0.0,1,1,20.65
Municipal,Municipality,Library,Library,218.1,1,86.0,,0.0,0.0,0,1,0.86
Municipal,Municipality,Office,Office,338.2,1,96.5,0.0,0.0,0.0,1,1,0.97
Municipal,Municipality,Other - Public Services,Other - Public Services,346.9,1,72.0,,214.2,0.0,0,1,13.79
Municipal,Municipality,Office,Office,55.7,1,4.9,257.5,0.0,0.0,1,1,12.99
Municipal,Municipality,Office,Office,233.9,1,41.4,225.8,0.0,0.0,1,1,11.76
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,794.3,1,5626.7,231.3,0.0,0.0,1,1,67.89
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1116.0,1,558.2,1042.6,0.0,0.0,1,1,57.98
Municipal,Municipality,Library,Library,465.0,1,161.0,163.1,0.0,0.0,1,1,9.81
Municipal,Municipality,Indoor Arena,Other - Recreation,5362.0,1,5757.5,7434.2,0.0,0.0,1,1,431.18
Municipal,Municipality,Office,Office,126.0,1,41.5,35.1,0.0,0.0,1,1,2.18
Municipal,Municipality,Fire Station,Fire Station,494.0,1,222.1,369.4,0.0,0.0,1,1,20.78
Municipal,Municipality,Indoor Arena,Other - Entertainment/Public Assembly,190.0,1,55.7,256.6,0.0,0.0,1,1,13.45
Municipal,Municipality,Office,Office,495.0,1,174.4,562.4,0.0,0.0,1,1,30.01
Municipal,Municipality,Stadium (Closed),Indoor Arena,8237.0,1,4666.7,5212.1,0.0,0.0,1,1,308.61
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,352.9,1,68.6,229.6,0.0,0.0,1,1,12.23
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,194.0,1,28.4,153.9,0.0,0.0,1,1,8.02
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,272.9,1,53.0,53.5,0.0,0.0,1,1,3.22
Municipal,Municipality,Police Station,Police Station,513.9,1,373.4,199.7,0.0,0.0,1,1,13.77
Municipal,Municipality,Other - Public Services,Other - Public Services,529.9,1,70.1,274.0,0.0,0.0,1,1,14.47
Municipal,Municipality,Other - Public Services,Other - Public Services,2053.0,1,2292.7,,0.0,0.0,0,1,22.93
Municipal,Municipality,Other,Other - Public Services,259.9,1,409.7,547.7,0.0,0.0,1,1,31.62
Municipal,Municipality,Other - Recreation,Heated Swimming Pool,364.0,1,252.4,994.9,0.0,0.0,1,1,52.52
Municipal,Municipality,Fire Station,Fire Station,542.0,1,165.3,423.8,0.0,0.0,1,1,22.95
Municipal,Municipality,Fire Station,Fire Station,479.9,1,127.1,325.8,0.0,0.0,1,1,17.64
Municipal,Municipality,Other - Public Services,Other - Public Services,1036.0,1,147.5,0.7,0.0,0.0,1,1,1.51
Municipal,Municipality,Indoor Arena,Other - Entertainment/Public Assembly,119.9,1,31.2,74.4,0.0,0.0,1,1,4.05
Municipal,Municipality,Other - Public Services,Other - Public Services,134.0,1,41.6,8.1,0.0,0.0,1,1,0.82
Municipal,Municipality,Other - Public Services,Other - Public Services,437.9,1,60.6,140.3,0.0,0.0,1,1,7.66
Municipal,Municipality,Other - Public Services,Other - Public Services,1064.9,1,108.4,372.5,0.0,0.0,1,1,19.8
Municipal,Municipality,Office,Office,1858.1,1,574.3,755.1,0.0,0.0,1,1,43.69
Municipal,Municipality,Fire Station,Fire Station,250.8,1,56.7,,0.0,0.0,0,1,0.57
Municipal,Municipality,Office,Office,690.9,1,222.5,532.4,0.0,0.0,1,1,28.98
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,379.6,1,637.5,349.1,0.0,0.0,1,1,23.92
Municipal,Municipality,Indoor Arena,Fitness Center/Health Club/Gym,265.3,1,30.8,84.3,0.0,0.0,1,1,4.54
Municipal,Municipality,Other - Public Services,Other - Public Services,261.2,1,64.6,123.9,0.0,0.0,1,1,6.87
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,2742.6,1,613.0,956.7,0.0,0.0,1,1,54.21
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,613.2,1,3051.7,,0.0,0.0,0,1,30.52
Municipal,Municipality,Other - Public Services,Other - Public Services,724.6,1,23.9,,0.0,0.0,0,1,0.24
Municipal,Municipality,Library,Library,456.0,1,99.2,238.1,0.0,0.0,1,1,12.96
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,279.1,1,92.6,119.2,0.0,0.0,1,1,6.92
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,69.7,1,507.0,206.6,0.0,0.0,1,1,15.45
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,761.8,1,60.1,,197.0,0.0,0,1,12.62
Municipal,Municipality,Office,Office,1708.0,1,542.0,480.4,0.0,0.0,1,1,29.56
Municipal,Municipality,Other - Public Services,Other - Public Services,285.0,1,53.7,359.7,0.0,0.0,1,1,18.61
Municipal,Municipality,Fire Station,Fire Station,1393.5,1,333.2,518.3,0.0,0.0,1,1,29.38
Municipal,Municipality,Fire Station,Fire Station,280.0,1,188.2,390.9,0.0,0.0,1,1,21.53
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,343.7,1,1168.7,26.9,0.0,0.0,1,1,13.04
Municipal,Municipality,Office,Office,1732.1,1,497.6,1061.1,0.0,0.0,1,1,58.3
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,5680.0,1,581.4,461.7,0.0,0.0,1,1,29.02
Municipal,Municipality,Other - Public Services,Other - Public Services,297.3,1,86.0,,165.7,0.0,0,1,10.97
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,3000.0,1,585.6,1048.1,0.0,0.0,1,1,58.53
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,9606.2,1,11268.8,2827.4,0.0,0.0,1,1,254.78
Municipal,Municipality,Other - Public Services,Other - Public Services,267.6,1,37.7,,204.3,0.0,0,1,12.84
Municipal,Municipality,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym,309.6,1,56.8,,116.1,0.0,0,1,7.65
Municipal,Municipality,Fire Station,Fire Station,720.6,1,79.2,,270.1,0.0,0,1,17.27
Municipal,Municipality,Library,Library,232.3,1,42.6,,87.1,0.0,0,1,5.74
Municipal,Municipality,Office,Office,495.2,1,101.2,,111.9,0.0,0,1,7.84
Municipal,Municipality,Fire Station,Fire Station,189.5,1,35.6,,119.1,0.0,0,1,7.63
Municipal,Municipality,Other - Public Services,Other - Public Services,459.9,1,32.6,,450.2,0.0,0,1,27.79
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,832.7,1,170.2,,188.1,0.0,0,1,13.18
Municipal,Municipality,Library,Library,149.4,1,12.8,,50.3,0.0,0,1,3.2
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,522.5,1,25.9,,126.1,0.0,0,1,9.23
Municipal,Municipality,Office,Office,252.0,1,61.4,,0.0,0.0,0,1,0.61
Municipal,Municipality,Fire Station,Fire Station,524.5,1,57.7,130.1,0.0,0.0,1,1,7.11
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,18.6,1,237.9,,0.0,0.0,0,1,2.38
Municipal,Municipality,Other - Public Services,Other - Public Services,333.2,1,33.7,266.0,0.0,0.0,1,1,13.7
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,2.0,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,56.1,,0.0,0.0,0,1,0.56
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,7.2,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other,Other - Public Services,21376.9,1,20.8,,0.0,0.0,0,1,0.21
Municipal,Municipality,Parking,Parking,78.2,1,1.6,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,186.0,1,24.0,,200.4,0.0,0,1,12.47
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,9.1,,0.0,0.0,0,1,0.09
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,2.0,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,3.3,,0.0,0.0,0,1,0.03
Municipal,Municipality,Office,Office,1575.0,1,237.1,,431.9,0.0,0,1,28.72
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,71.0,1,244.4,,0.0,0.0,0,1,2.44
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,25.0,1,43.6,,0.0,0.0,0,1,0.44
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,35.0,1,111.9,,0.0,0.0,0,1,1.12
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,27.0,1,106.8,,0.0,0.0,0,1,1.07
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,47.0,1,79.8,,0.0,0.0,0,1,0.8
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,38.0,1,103.1,,0.0,0.0,0,1,1.03
Municipal,Municipality,Other - Public Services,Other - Public Services,1362.0,1,0.0,,164.9,0.0,0,1,10.06
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,141.0,1,169.1,,0.0,0.0,0,1,1.69
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,131.0,1,290.8,,0.0,0.0,0,1,2.91
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,21.0,1,64.5,,0.0,0.0,0,1,0.65
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,17.0,1,30.9,,0.0,0.0,0,1,0.31
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,262.0,1,265.1,,0.0,0.0,0,1,2.65
Municipal,Municipality,Parking,Other - Public Services,464.0,1,60.3,324.0,0.0,0.0,1,1,16.89
Municipal,Municipality,Fire Station,Fire Station,957.9,1,69.9,312.8,0.0,0.0,1,1,16.42
Municipal,Municipality,Fire Station,Fire Station,1332.0,1,197.7,446.1,0.0,0.0,1,1,24.4
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,13.0,1,37.4,,0.0,0.0,0,1,0.37
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,181.0,1,22.7,,144.9,0.0,0,1,10.55
Municipal,Municipality,Other - Public Services,Other - Public Services,93.0,1,7.1,,0.0,0.0,0,1,0.07
Municipal,Municipality,Office,Office,419.9,1,88.6,,73.7,0.0,0,1,5.83
Municipal,Municipality,Indoor Arena,Other - Entertainment/Public Assembly,80.9,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Fire Station,Fire Station,186.9,1,25.9,,152.5,0.0,0,1,11.12
Municipal,Municipality,Other - Public Services,Other - Public Services,368.0,1,38.8,,130.5,0.0,0,1,9.68
Municipal,Municipality,Other - Public Services,Other - Public Services,368.0,1,17.5,,0.0,0.0,0,1,15.85
Municipal,Municipality,Other - Public Services,Other - Public Services,94.2,1,0.4,,0.0,0.0,0,1,0.0
Municipal,Municipality,Office,Office,169.5,1,39.3,81.7,0.0,0.0,1,1,4.5
Municipal,Municipality,Indoor Arena,Other - Recreation,77.3,1,56.3,8.1,0.0,0.0,1,1,0.97
Municipal,Municipality,Fire Station,Fire Station,297.7,1,33.3,208.3,0.0,0.0,1,1,10.8
Municipal,Municipality,Office,Office,436.6,1,148.1,,45.4,0.0,0,1,4.25
Municipal,Municipality,Other - Public Services,Other - Public Services,464.5,1,119.0,,502.9,0.0,0,1,31.88
Municipal,Municipality,Other - Recreation,Other - Recreation,531.4,1,331.3,,0.0,0.0,0,1,3.31
Municipal,Municipality,Other - Public Services,Other - Public Services,92.9,1,135.6,,161.2,0.0,0,1,11.19
Municipal,Municipality,Other - Public Services,Other - Public Services,9.3,1,,,5.6,0.0,0,0,0.34
Municipal,Municipality,Other - Public Services,Other - Public Services,9.3,1,,,8.0,0.0,0,0,0.49
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,89.2,1,25.4,,85.7,0.0,0,1,6.36
Municipal,Municipality,Fire Station,Fire Station,334.5,1,70.8,,122.3,0.0,0,1,8.17
Municipal,Municipality,Fire Station,Fire Station,333.0,1,26.7,,134.3,0.0,0,1,8.46
Municipal,Municipality,Fire Station,Fire Station,1001.1,1,173.2,,531.9,0.0,0,1,34.19
Municipal,Municipality,Police Station,Police Station,35.7,1,27.0,,0.0,0.0,0,1,0.27
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,297.3,1,35.6,,160.3,0.0,0,1,10.14
Municipal,Municipality,Other - Public Services,Other - Public Services,204.4,1,55.1,,190.20000000000002,0.0,0,1,14.0
Municipal,Municipality,Other - Public Services,Other - Public Services,7.4,1,,,12.8,0.0,0,0,0.78
Municipal,Municipality,Other - Public Services,Other - Public Services,9.3,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Library,Library,98.5,1,36.6,,43.4,0.0,0,1,3.01
Municipal,Municipality,Other - Public Services,Other - Public Services,325.2,1,73.8,,285.0,0.0,0,1,18.13
Municipal,Municipality,Office,Office,46.5,1,44.4,,50.6,0.0,0,1,3.53
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,9.3,1,17.5,,0.0,0.0,0,1,0.17
Municipal,Municipality,Office,Office,445.6,1,234.3,137.1,0.0,0.0,1,1,9.23
Municipal,Municipality,Office,Office,994.4,1,108.0,,489.4,0.0,0,1,30.94
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,13.9,1,219.5,,0.0,0.0,0,1,2.2
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,9.3,1,15.7,,0.0,0.0,0,1,0.16
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,9.3,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,37.0,1,0.8,,0.0,0.0,0,1,0.01
Municipal,Municipality,Other - Public Services,Other - Public Services,557.0,1,37.6,,184.7,0.0,0,1,11.64
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,355.0,1,134.7,,117.7,0.0,0,1,8.53
Municipal,Municipality,Other - Public Services,Other - Public Services,17.9,1,19.6,,0.0,0.0,0,1,0.2
Municipal,Municipality,Office,Office,214.0,1,106.4,,0.0,0.0,0,1,1.06
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,131.9,1,0.7,,0.0,0.0,0,1,0.01
Municipal,Municipality,Other - Public Services,Other - Public Services,278.0,1,53.2,161.9,0.0,0.0,1,1,8.67
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,97.9,1,10.2,,157.9,0.0,0,1,9.74
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,167.0,1,30.4,,81.3,0.0,0,1,5.27
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,14.0,1,109.6,,0.0,0.0,0,1,1.1
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,36.0,1,158.7,,0.0,0.0,0,1,1.59
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,14.0,1,31.2,,0.0,0.0,0,1,0.31
Municipal,Municipality,Other - Public Services,Other - Public Services,475.0,1,56.4,,65.9,0.0,0,1,4.59
Municipal,Municipality,Office,Office,408.0,1,204.2,,259.8,0.0,0,1,17.9
Municipal,Municipality,Other - Public Services,Other - Public Services,743.0,1,14.9,,319.1,0.0,0,1,19.62
Municipal,Municipality,Other - Public Services,Other - Public Services,418.0,1,37.2,,362.7,0.0,0,1,22.5
Municipal,Municipality,Other - Public Services,Other - Public Services,929.0,1,88.4,,338.1,0.0,0,1,21.52
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,41.0,1,217.0,,0.0,0.0,0,1,2.17
